country,escs,math,reading,science
Spain,-0.36,459.0357,464.3079,465.3488
Spain,-0.58,600.0234,572.5705,564.5655
Spain,NA,374.1315,380.8756,383.0101
Spain,1.35,558.6618,499.5935,566.7102
Spain,0.87,552.1187,581.5978,502.7415
Spain,1.43,445.4822,344.0197,441.7568
Spain,-0.11,444.7032,393.6566,526.6132
Spain,0.02,546.1988,564.5511,568.5752
Spain,-0.09,649.0185,619.0032,630.7721
Estonia,0.62,516.6771,516.4644,503.9537
Estonia,0.99,571.1248,600.5818,641.962
Estonia,1.16,671.6077,647.9534,716.8407
Estonia,-0.54,708.2957,633.5184,697.9112
Estonia,-1.11,524.3885,501.9192,572.0254
Estonia,0.16,448.9874,460.1378,441.6636
Estonia,0.92,480.6901,536.5604,466.934
Estonia,0.03,601.5812,533.2752,631.7046
Estonia,0.69,466.0461,501.9994,523.536
Estonia,1.2,694.9759,629.9713,714.696
Estonia,1.3,601.5033,589.4114,662.7564
Estonia,0.52,416.1941,449.7423,436.4416
Estonia,0.1,572.8384,590.9707,570.3469
Estonia,0.49,447.3516,457.1294,444.5543
Estonia,0.12,532.9568,581.5184,551.5106
Estonia,1.83,560.5312,613.2908,598.508
Estonia,-0.26,564.4259,626.2207,630.2126
Estonia,-1.05,516.8328,599.3109,593.7523
Estonia,1.59,431.2276,453.6345,442.7825
Estonia,1.17,603.217,624.5366,592.7266
Estonia,-0.99,498.6836,494.7017,526.3335
Estonia,-0.93,395.0849,461.5776,434.9496
Estonia,0.39,399.2133,433.2727,380.2126
Estonia,-0.54,469.1619,383.3115,428.9817
Estonia,0.06,493.231,492.376,570.2536
Estonia,1.14,653.069,705.2719,687.1876
Estonia,-0.24,563.4912,520.2837,562.887
Estonia,0.87,537.3189,548.2368,554.0283
Estonia,0.91,395.7859,411.6201,454.8116
Estonia,-0.45,581.4068,617.9772,638.4185
Estonia,0.27,691.0033,648.9959,734.558
Estonia,0.96,563.4133,532.4733,600
Estonia,-0.12,522.9086,484.3566,540.3208
Estonia,-1.05,440.2633,498.9896,491.9247
Estonia,0.54,442.678,380.3443,516.3558
Estonia,-0.89,596.1287,590.2133,582.2827
Estonia,0.5,569.7227,601.2173,551.9769
Estonia,0.52,588.3393,605.4271,651.8463
Estonia,1,508.7319,467.7563,503.301
Estonia,-0.73,500.2415,459.1946,448.0045
Estonia,-0.68,633.5956,562.7868,577.8068
Estonia,0.6,614.4337,558.1355,609.0451
Estonia,1.09,500.3194,468.2498,441.7568
Estonia,0.53,600.0234,548.5122,600.5595
Estonia,-0.59,554.2218,561.9784,578.8325
Estonia,0.53,529.919,499.0322,574.1701
Estonia,1.21,515.8202,541.2145,590.6751
Estonia,-0.67,521.2728,537.2048,559.903
Estonia,-0.62,522.1296,519.6422,586.9452
Estonia,0.23,668.5699,552.5219,612.1223
Finland,-1,452.8821,523.4113,537.9896
Finland,-0.68,497.4373,432.9519,496.8668
Finland,-0.05,602.2823,681.6809,660.705
Finland,0.09,527.4264,590.4539,549.9254
Finland,0.94,571.3585,581.0418,619.862
Finland,0.72,537.7863,552.3615,578.7393
Finland,0.02,494.7889,519.6422,520.8318
Finland,1.32,500.3973,508.1743,505.3525
Finland,0.35,413.8573,521.4685,432.4319
Finland,0.43,515.5086,551.414,499.0116
Finland,-0.37,428.735,449.7125,466.8407
Finland,0.98,539.3441,475.3748,597.389
Finland,NA,356.8391,320.1984,342.9131
Finland,0.84,549.3924,532.4733,566.4304
Finland,0.79,583.0425,527.9022,552.7229
Finland,1.78,582.9646,547.5498,631.8911
Finland,0.39,414.091,395.2605,414.8079
Finland,0.12,388.8534,373.4886,427.583
Finland,0.27,678.8518,563.9897,623.5919
Finland,0.73,528.2832,498.7916,521.0183
Finland,1.15,321.2416,364.7064,395.9717
Finland,0.86,431.695,484.692,433.3644
Finland,1.62,547.8346,606.4928,631.0518
Finland,0.45,575.0195,548.5122,627.3219
Finland,1.04,547.4451,598.2328,603.4502
Finland,-0.48,385.1145,309.3721,372.6595
Finland,-0.97,498.8394,498.551,531.4621
Finland,-0.3,509.8224,467.4554,441.7568
Finland,-0.21,530.62,577.6263,558.3178
Finland,1.91,530.7758,540.8497,605.1287
Finland,-0.82,547.1335,557.093,623.7784
Finland,-0.53,374.2094,424.772,431.6859
Finland,-0.74,363.2264,487.0749,405.11
Finland,1.09,588.3393,645.1426,636.9265
Finland,0.92,692.7169,749.4355,696.326
Finland,0.73,581.251,476.3371,539.668
Finland,-0.5,346.0118,377.6177,408.84
Finland,0.57,454.5178,370.7209,414.7147
Finland,0.41,420.3225,349.5496,458.6348
Finland,0.34,568.4764,518.8402,574.5431
Finland,-0.3,528.5948,436.9616,452.1074
Finland,0.36,323.189,189.9625,282.3014
Finland,0.87,473.7576,407.3698,531.2756
Finland,0.25,571.1248,562.5344,636.4603
Finland,0.62,610.1496,623.6962,683.5509
Finland,-0.17,565.2049,556.4514,598.508
Finland,-0.08,551.5735,606.4928,600.2797
Finland,1.12,645.2796,638.9716,713.0175
Finland,0.94,518.157,544.9801,573.8903
Finland,0.95,696.5337,684.7627,684.8564
Finland,1.11,443.0675,489.4578,531.6486
Finland,1.37,678.774,678.2669,724.2074
Finland,1.25,691.6264,636.6459,685.1361
Finland,1.24,526.1022,525.7578,579.019
Finland,-0.69,574.7079,631.6394,629.5599
Finland,-0.22,511.1466,583.1864,547.1279
Finland,-0.46,526.8032,547.9508,553.6554
Finland,1.13,578.9921,580.0092,613.9873
Finland,0.59,652.9132,629.2564,643.9202
Finland,1.31,441.8212,393.7368,412.6632
Finland,0.87,515.976,595.7365,613.2413
Finland,0.73,537.8642,528.6173,519.1533
Finland,-0.03,533.0347,540.4927,546.4752
Finland,0.66,594.1813,529.2655,628.6274
Finland,0.06,457.1662,485.0783,533.1406
Finland,0.25,578.2131,583.9807,643.8269
Finland,0.17,550.1714,574.449,625.1772
Finland,0.87,526.4917,657.7722,587.2249
Finland,0.47,575.0195,583.7978,596.3633
Finland,-0.51,328.0963,359.1729,352.8907
Finland,1.06,373.3525,450.7749,431.4994
Finland,1.57,430.215,458.718,422.1746
Finland,0,404.1985,432.1881,427.7695
Finland,-0.01,534.5926,527.5847,615.4793
Finland,1.31,500.7867,372.0041,540.6005
Finland,0.06,526.1801,516.675,603.0772
Finland,0.32,381.4535,418.5971,424.0395
Finland,1.25,509.5887,576.0376,532.2081
France,0.22,553.9103,507.0516,521.9508
France,0.06,372.4178,456.3351,410.9847
France,-0.48,395.3965,415.3091,389.6307
France,-1.03,559.3628,503.9937,562.9802
France,0.22,560.4533,652.5297,615.1996
France,1.28,667.6351,641.4094,611.4696
France,0.6,580.6278,582.9481,547.3144
France,-0.57,398.9796,372.8862,382.0776
France,0.33,448.7537,538.9434,521.9508
France,1.34,627.3641,614.833,617.251
France,-0.38,360.8895,361.0976,375.5502
France,0.31,631.1809,584.7751,640.6565
France,-1.24,460.0483,462.6239,505.2592
France,0.32,493.3868,372.7258,489.2204
France,0.44,495.49,462.9446,481.8538
France,-0.74,640.606,668.0188,614.1738
France,-0.13,551.184,574.3696,517.3816
France,-1.05,359.5654,479.4647,413.8754
France,-2.93,409.1837,431.4282,342.2604
France,0.64,560.2197,692.7218,586.9452
France,-0.34,539.2662,619.1687,611.4696
France,-0.45,566.9964,610.9837,580.6975
France,0.3,530.7758,533.7009,506.285
France,0.35,601.036,606.142,603.1705
France,-0.4,415.8046,425.8146,443.9948
France,0.91,507.7193,573.6547,467.307
France,-1.2,367.121,392.3735,381.1451
France,-0.95,486.3764,566.3471,522.79
France,0.63,593.4803,587.8729,525.6807
France,0.37,593.0129,609.46,627.6016
France,-1.66,429.436,327.1753,330.138
France,0.37,452.8042,502.9611,438.3066
France,1.67,548.6135,513.2266,579.1123
France,0.19,590.6761,603.8385,617.3443
France,-0.81,525.0896,496.8449,466.934
France,-0.83,595.0382,603.7662,579.765
France,-0.42,492.3742,615.9914,556.4528
France,0.84,576.6552,647.7638,597.4823
France,0.95,654.1595,665.7947,614.6401
France,-0.33,378.0262,461.657,377.6949
France,1.2,435.5897,456.0174,418.1649
France,-1.72,509.8224,511.8633,528.4782
France,0.3,602.3602,661.0288,622.0067
France,0.13,493.7763,580.7241,477.1913
France,NA,435.7454,476.8985,526.7997
France,0.44,494.9447,572.6221,505.3525
United Kingdom,0.5,603.0612,556.1799,552.5364
United Kingdom,1.6,584.3667,529.2655,566.5237
United Kingdom,0.27,445.0148,477.7815,411.9172
United Kingdom,-0.63,519.637,546.3469,666.4864
United Kingdom,NA,320.8522,298.2251,327.9933
United Kingdom,1.35,504.6035,457.0904,584.8004
United Kingdom,-1.21,378.0262,340.0065,428.0492
United Kingdom,-0.76,686.3296,588.0481,737.3555
United Kingdom,-0.04,369.1463,428.1402,399.7949
United Kingdom,1.49,712.1904,707.3371,720.5707
United Kingdom,0.8,452.7263,514.7963,481.574
United Kingdom,-0.78,422.3477,396.8644,396.7176
United Kingdom,-0.79,490.1153,448.9908,471.3167
United Kingdom,-0.35,564.2701,546.7479,601.119
United Kingdom,-0.36,311.0375,336.156,304.4013
United Kingdom,1.67,581.251,648.3199,641.1227
United Kingdom,2.53,549.4703,598.9138,620.7012
United Kingdom,1.11,590.6761,652.5297,628.2544
United Kingdom,-0.14,562.868,560.8663,581.7232
United Kingdom,-0.16,533.7358,574.1744,549.7389
United Kingdom,-0.52,495.7236,505.8487,530.2499
United Kingdom,-0.23,448.0527,498.1952,411.7307
United Kingdom,-0.63,466.5135,492.5556,492.1112
United Kingdom,0.37,439.4064,431.6688,473.4614
United Kingdom,1.36,409.3395,471.427,446.4192
United Kingdom,-0.27,442.3664,438.5655,481.8538
United Kingdom,NA,457.1662,467.932,439.8918
United Kingdom,-0.2,451.3242,489.0079,451.9209
United Kingdom,-1.51,445.0148,332.2276,392.3349
United Kingdom,-0.59,489.4921,523.3749,534.2596
United Kingdom,1.33,559.207,578.104,617.997
United Kingdom,-0.43,434.0318,419.399,453.8791
United Kingdom,0.68,511.3024,564.7584,515.3301
United Kingdom,0.19,463.0083,490.0933,446.326
United Kingdom,0.51,514.4181,496.3683,473.6479
United Kingdom,-0.84,433.2528,520.3565,472.2492
United Kingdom,1.27,558.6618,493.4294,513.5584
United Kingdom,-1.29,353.1002,398.9065,385.5278
United Kingdom,0.56,505.1488,471.766,546.1954
United Kingdom,-0.2,487.0774,508.5213,529.1309
United Kingdom,0.26,578.2131,593.4211,624.8042
United Kingdom,0.25,409.9626,434.8766,440.8243
United Kingdom,-0.76,428.8129,495.2563,436.1619
United Kingdom,NA,557.026,531.11,558.3178
United Kingdom,-0.47,353.8791,371.1056,386.0873
United Kingdom,-0.23,573.4616,506.811,522.6968
United Kingdom,0.84,539.3441,525.8372,520.925
United Kingdom,0.75,484.6627,511.6227,503.1145
United Kingdom,-0.91,429.3582,444.2593,489.3137
United Kingdom,0.43,598.9329,623.8148,617.0645
United Kingdom,0.99,673.3993,602.4831,723.3681
United Kingdom,1.44,417.8299,458.3209,441.6636
United Kingdom,-0.94,458.8799,480.1644,504.2335
United Kingdom,-0.06,487.3111,505.2646,505.2592
United Kingdom,1.11,462.6188,533.997,538.7355
United Kingdom,0.98,537.942,495.5036,534.1664
United Kingdom,-0.39,557.9607,543.9411,525.6807
United Kingdom,0.99,637.4124,624.697,617.7173
United Kingdom,0,550.8724,530.762,568.5752
United Kingdom,0.88,519.4033,565.7116,583.868
United Kingdom,-0.85,493.7763,457.0102,520.0858
United Kingdom,-0.43,490.349,507.9653,601.2122
United Kingdom,-0.31,449.6884,513.2871,457.8888
United Kingdom,-0.46,305.585,252.0331,355.0354
United Kingdom,1.34,565.6722,601.4406,581.63
United Kingdom,-0.18,337.9109,304.3836,301.3241
United Kingdom,0.87,539.1883,482.7527,469.5449
United Kingdom,-0.11,439.4843,454.6846,521.0183
United Kingdom,-0.68,517.5339,509.8584,551.6971
United Kingdom,0.53,551.6513,586.1234,584.1477
United Kingdom,0.29,368.3673,262.1376,303.7486
United Kingdom,-0.78,546.8998,591.3678,551.7904
United Kingdom,0.98,481.547,472.7773,490.0597
United Kingdom,-0.61,447.5853,471.1093,428.7952
United Kingdom,0.41,431.9286,393.5846,478.1238
United Kingdom,1.18,402.5627,450.5366,417.8851
United Kingdom,1.2,489.1027,397.6663,483.7188
United Kingdom,1.1,649.7975,607.0542,647.8366
United Kingdom,-0.46,616.3032,587.8075,699.1235
United Kingdom,-0.22,494.711,487.8049,535.0056
United Kingdom,0.34,532.9568,500.3955,514.3044
United Kingdom,1.71,459.8146,452.2788,537.5233
United Kingdom,0.06,500.3194,500.3955,544.6102
United Kingdom,-0.94,510.5234,550.6774,581.8165
United Kingdom,0.47,486.2206,451.3966,473.1816
United Kingdom,-0.02,422.0361,459.2741,412.2902
United Kingdom,0.41,437.3033,348.6675,407.1615
United Kingdom,-0.39,495.1005,504.4703,544.4237
United Kingdom,-0.25,520.4938,568.8889,482.7863
United Kingdom,0.59,524.6222,560.7819,588.1574
United Kingdom,-1.02,362.1358,387.7067,421.2421
United Kingdom,0.26,539.1883,481.9507,557.3853
United Kingdom,-1.36,473.2123,515.1141,478.1238
United Kingdom,1.33,662.7278,635.9242,691.1041
United Kingdom,-1.06,338.3004,397.9871,426.837
United Kingdom,0.36,557.8828,579.1355,531.9284
United Kingdom,1.58,578.291,578.9766,606.0612
United Kingdom,-0.11,425.6971,464.2782,502.3685
United Kingdom,-0.79,603.9959,633.0691,661.7307
United Kingdom,-1.6,526.8811,521.0055,503.4875
United Kingdom,0.48,574.0069,625.9997,617.0645
United Kingdom,NA,377.1693,375.2118,382.7303
United Kingdom,-0.09,434.8107,404.4667,438.7728
United Kingdom,0.56,274.5054,305.3624,315.7777
United Kingdom,1.23,547.9124,454.444,545.4495
United Kingdom,-0.12,434.577,466.3434,439.8918
United Kingdom,0.21,468.2271,500.6361,597.4823
United Kingdom,-0.6,517.3781,575.9582,544.0507
United Kingdom,0.79,526.6475,575.2169,508.8959
United Kingdom,0.83,353.8012,427.4222,410.705
United Kingdom,-0.38,454.7515,473.5716,485.9567
United Kingdom,0.15,509.0435,637.4378,549.9254
United Kingdom,0.46,550.0156,525.4401,483.7188
United Kingdom,-0.54,450.3895,445.7708,454.8116
United Kingdom,0.57,469.1619,419.399,494.2559
United Kingdom,-0.67,518.936,546.5687,549.6457
United Kingdom,1.07,591.5329,650.9206,666.6729
United Kingdom,-0.41,306.0523,288.4179,370.8877
United Kingdom,0.99,554.7671,587.8729,595.3376
United Kingdom,-0.29,526.4138,522.8499,577.3405
United Kingdom,0.77,450.3116,436.4804,441.7568
United Kingdom,-1.52,427.8782,387.3212,483.439
United Kingdom,-1.29,381.2198,401.8454,427.0235
United Kingdom,0.27,511.9255,538.6256,521.671
United Kingdom,0.15,486.2985,526.7904,453.2264
United Kingdom,-1.07,568.3206,544.9801,510.8542
United Kingdom,0.4,575.0195,599.8367,639.4442
United Kingdom,1.19,589.8193,605.4271,573.9836
United Kingdom,-0.4,377.1693,380.6374,452.9467
United Kingdom,-1.97,356.9949,383.8146,363.7076
United Kingdom,-0.16,567.2301,567.7589,565.7777
United Kingdom,0.81,515.3529,447.28,499.6643
United Kingdom,-0.24,488.3237,509.1367,481.8538
Greece,NA,505.7719,372.3248,450.1492
Greece,1.26,549.5482,655.7069,546.1954
Greece,0.67,384.1798,336.7987,414.5282
Greece,-0.33,387.9966,428.461,481.8538
Greece,-1.12,433.9539,550.0637,431.4994
Greece,1.12,625.8062,536.3226,593.6591
Greece,0.3,401.8617,400.8741,369.9552
Greece,0.69,321.0858,272.5629,388.3253
Greece,-0.89,404.7437,533.0655,469.8247
Greece,0.17,450.8568,451.4768,430.0075
Greece,0.2,405.7563,339.1243,382.0776
Greece,-1.84,387.2955,434.636,449.0302
Greece,-0.14,465.9682,522.8189,489.3137
Greece,-1.56,343.7529,308.7306,375.2704
Greece,NA,321.0858,353.6395,396.8109
Greece,-0.53,389.9439,371.8205,365.386
Greece,0.4,453.5052,514.0285,494.9086
Greece,-0.63,450.3895,503.7554,503.1145
Greece,-0.92,305.5071,478.3375,332.6557
Greece,1.49,523.7654,477.7806,499.4778
Greece,1.19,391.9692,379.7636,425.6248
Greece,-0.8,430.4487,456.0174,497.7993
Greece,-1.05,274.038,207.6855,268.6871
Greece,-1.26,331.4457,361.8996,391.4025
Greece,-0.98,422.5814,438.8863,453.8791
Greece,-2.24,426.0087,436.1597,412.8497
Greece,1.08,536.1505,557.5742,521.9508
Greece,0.33,545.342,642.998,525.6807
Greece,-0.84,338.7677,324.6893,336.3857
Greece,-0.16,345.2329,347.2763,374.6177
Greece,-0.54,449.9221,460.218,438.1201
Greece,-0.72,491.05,514.6375,498.8251
Greece,1.23,508.2645,457.1294,482.7863
Greece,0.02,322.41,472.2472,355.0354
Greece,1.15,570.3458,606.2214,643.9202
Greece,-0.29,447.04,485.4069,486.5162
Greece,NA,493.3089,502.4051,493.0436
Greece,0.95,563.647,526.7795,494.0694
Greece,-1.33,330.5889,398.6682,429.821
Greece,0.65,411.5984,514.7169,507.8702
Greece,-0.28,280.8927,231.6637,315.0317
Greece,-0.74,398.2007,525.1224,503.0213
Greece,0.18,497.2036,487.8049,518.2208
Greece,1.15,457.322,551.6523,510.7609
Greece,0.33,504.2919,403.1997,437.0011
Hong Kong-China,-1.7,435.6675,404.4667,447.072
Hong Kong-China,0.08,389.6323,404.1621,408.0007
Hong Kong-China,0,548.6135,595.2656,569.5076
Hong Kong-China,-1.45,587.6383,576.6731,568.4819
Hong Kong-China,-1.43,409.2616,419.2386,472.4357
Hong Kong-China,NA,442.5222,430.0649,483.7188
Hong Kong-China,-1.79,469.6292,541.8029,508.8959
Hong Kong-China,0.12,500.2415,491.0465,479.9888
Hong Kong-China,1.47,649.0185,579.1355,622.3797
Hong Kong-China,-1.73,452.8821,432.1086,468.7057
Hong Kong-China,-1.75,527.4264,515.0711,538.7355
Hong Kong-China,-1.93,678.774,642.0992,623.7784
Hong Kong-China,-1.63,586.9372,517.4769,558.3178
Hong Kong-China,-0.62,515.1192,474.7332,503.0213
Hong Kong-China,1.37,506.6288,468.0771,454.9981
Hong Kong-China,0.15,544.3293,543.7005,563.3532
Hong Kong-China,-1.01,423.9056,481.4353,486.2365
Hong Kong-China,0.77,593.714,504.4052,529.4107
Hong Kong-China,-1.45,536.54,396.9446,422.5476
Hong Kong-China,-0.58,709.9315,695.1077,639.351
Hong Kong-China,0.16,589.0403,590.2133,601.2122
Hong Kong-China,-2.74,595.7392,497.1877,568.9482
Hong Kong-China,-1.17,388.9313,396.1426,391.6822
Hong Kong-China,-0.99,479.9891,455.4865,475.1399
Hong Kong-China,-0.57,577.5121,496.1452,540.787
Hong Kong-China,-0.69,602.9833,594.5451,590.0224
Hong Kong-China,-0.75,404.4322,478.743,506.0985
Hong Kong-China,-0.72,334.6394,420.1208,441.8501
Hong Kong-China,-0.73,692.639,651.9631,618.9295
Hong Kong-China,-2.14,539.7336,556.4514,592.8198
Hong Kong-China,-1.01,564.5817,562.5344,602.5177
Hong Kong-China,-0.56,542.3041,481.8705,503.0213
Hong Kong-China,0.36,584.133,595.7467,617.997
Hong Kong-China,-1.58,716.163,643.3157,653.6181
Hong Kong-China,-1.21,617.9389,592.7182,608.9519
Hong Kong-China,-1.29,601.6591,657.6927,643.0809
Hong Kong-China,-0.33,625.1831,571.1924,627.4151
Hong Kong-China,-0.21,449.0653,525.4401,526.6132
Hong Kong-China,-0.11,530.8537,534.9718,532.2081
Hong Kong-China,-1.83,558.8176,553.0833,569.6941
Hong Kong-China,-0.62,623.4694,589.9727,633.1033
Hong Kong-China,-0.66,604.5412,592.1621,627.3219
Hong Kong-China,-1.32,705.9589,624.9375,605.8747
Hong Kong-China,-0.93,580.472,558.8573,565.4979
Hong Kong-China,-2.09,682.0455,606.142,644.1999
Hong Kong-China,-1.87,458.4125,389.9676,447.3517
Hong Kong-China,-2.39,444.859,392.3735,440.8243
Hong Kong-China,-1.66,627.2083,612.6678,610.3506
Hong Kong-China,0.69,528.2832,554.1258,576.7811
Hong Kong-China,-0.68,664.6752,568.5608,612.1223
Croatia,-0.98,264.2234,293.4134,273.6292
Croatia,1.09,550.0935,533.997,506.7512
Croatia,-1.13,527.5043,496.3857,552.5364
Croatia,0.11,403.8869,429.3286,432.4319
Croatia,-0.98,391.9692,429.8051,427.4897
Croatia,-0.23,399.9143,346.9834,420.4961
Croatia,0.31,492.4521,470.7235,509.6419
Croatia,-1.17,538.4094,461.1002,488.1947
Croatia,-1.32,455.842,501.1172,543.1182
Croatia,-0.12,558.5839,559.178,593.7523
Croatia,0.01,581.7962,596.5487,617.997
Croatia,-0.9,408.4047,384.1134,420.5893
Croatia,-0.83,392.047,453.0807,398.2096
Croatia,-0.11,515.8981,465.9118,494.6289
Croatia,-0.52,409.1837,395.3407,402.8721
Croatia,-1.8,474.5365,495.7329,431.2197
Croatia,-0.41,523.7654,492.1354,482.0403
Croatia,0.95,451.48,490.1727,443.715
Croatia,-2.15,404.5879,391.8923,473.6479
Croatia,-0.7,529.5295,587.9523,536.3111
Croatia,0.24,445.7158,450.6749,492.8571
Croatia,-1.02,373.3525,406.8085,390.47
Croatia,-1.21,474.6144,537.3547,558.3178
Croatia,1.03,571.8258,600.1052,679.5412
Croatia,0.71,664.5973,672.8137,631.9843
Croatia,-0.7,537.7863,576.6731,600.1865
Croatia,-1.26,431.695,522.8189,410.0522
Croatia,-0.4,541.9925,502.8013,559.6233
Croatia,0.05,381.843,491.8408,391.4025
Croatia,-1.29,455.141,486.2806,433.0847
Croatia,1.22,428.1119,547.363,497.7993
Croatia,0.69,320.6185,299.829,336.4789
Croatia,0.08,475.3934,546.6482,486.796
Croatia,-0.92,461.2167,539.1294,465.069
Croatia,NA,434.4991,391.3309,349.8135
Croatia,0.22,295.8483,294.2956,312.514
Croatia,0.09,501.0204,532.3506,519.8993
Croatia,-1.36,417.6741,438.6457,409.8657
Croatia,1.11,649.0964,632.4337,682.6184
Croatia,-0.98,465.6566,509.3156,493.4166
Croatia,0.1,480.2228,502.4051,491.1787
Croatia,0.62,531.1653,551.3346,579.765
Hungary,-0.72,470.7197,562.7727,538.7355
Hungary,-0.68,496.892,526.7795,549.9254
Hungary,-1.09,402.6406,400.0721,414.7147
Hungary,-0.24,533.8137,566.5059,545.5427
Hungary,0.78,315.867,337.1886,380.2126
Hungary,0.08,346.0897,381.7076,394.4797
Hungary,-1.47,373.2747,503.7554,484.6512
Hungary,-1.16,462.1514,565.9499,514.4909
Hungary,-1.17,401.8617,466.3434,422.1746
Hungary,1.41,599.6339,598.2783,583.868
Hungary,-1.27,484.8964,526.2983,488.3812
Hungary,0.64,415.571,379.5423,449.2167
Hungary,0.52,487.7785,493.0978,495.5614
Hungary,-0.82,515.275,588.9849,578.8325
Hungary,0.9,456.5431,430.8668,482.7863
Hungary,0.11,686.4075,652.765,608.6721
Hungary,-0.15,397.4217,478.3375,478.8698
Hungary,-1.29,601.5033,536.483,590.0224
Hungary,0.2,506.9403,550.6197,505.539
Hungary,-0.58,460.5157,469.0394,515.1436
Hungary,-0.52,551.7292,559.98,541.533
Hungary,-2.01,440.2633,577.6263,464.1365
Hungary,-0.56,383.5566,411.2192,386.6468
Hungary,-1.43,413.2341,462.1427,449.2167
Hungary,-0.98,497.5931,528.379,520.4588
Hungary,-1.74,400.5375,309.5325,408.0007
Hungary,1.19,612.6422,635.8492,631.9843
Hungary,0.15,524.5443,542.4383,566.8967
Hungary,-0.6,302.0798,275.8508,339.5561
Hungary,0.13,423.3603,527.823,463.204
Hungary,-0.37,461.2946,474.3659,425.9045
Hungary,-0.95,410.9752,416.111,417.6054
Hungary,-0.44,581.251,573.3725,601.0257
Hungary,-0.87,339.8582,483.8977,387.0198
Hungary,-1.28,404.7437,427.4222,473.5546
Hungary,-1.46,532.9568,531.4768,562.7005
Hungary,-0.21,444.3916,476.9872,502.3685
Hungary,-0.99,402.1732,379.0487,383.6628
Hungary,-1.26,422.6593,418.5169,490.3394
Hungary,0.68,464.4103,507.727,512.4394
Hungary,-0.77,470.7976,581.3595,529.5972
Hungary,-1.18,443.4569,552.4466,507.031
Hungary,-0.92,614.9011,534.7187,563.8195
Hungary,-0.77,360.8895,448.392,376.4827
Hungary,NA,451.9473,387.241,351.9582
Indonesia,-0.86,307.2208,370.8673,289.0153
Indonesia,-2.58,351.6202,388.3422,337.5047
Indonesia,-1.18,335.652,307.0465,361.5628
Indonesia,-2.74,370.1589,365.5455,371.6337
Indonesia,-1.77,251.0594,201.2699,218.2395
Indonesia,0,377.6367,378.2544,366.5983
Indonesia,-1.31,441.899,550.6197,455.4644
Indonesia,-3.2,362.9148,372.0041,357.8329
Indonesia,-2.86,376.6241,453.1579,300.0186
Indonesia,-1.9,434.1097,373.1268,378.3476
Indonesia,-2.44,338.534,382.4293,348.6013
